occupation_code,ai_exposure,occupation_name,employment_2023_x,employment_2023_y,weekly_pay,adverts,education_required,employment_growth,log_pay,log_employment,advert_intensity,skill,ai_skill_interaction,ai_exposure_z,pay_z,employment_z,advert_intensity_z,exposure_quantile,bls_outlook
29-2061,-0.5137373,Licensed Practical and Licensed Vocational Nurses,630250.0,630250.0,59730.0,54.4,Postsecondary nondegree award,0.0,10.997589685726352,13.353871845050168,8.631495438318128e-05,2.0,-1.0274746,-0.4916419709652216,-0.1600767889048163,1.0819566472293587,-0.1066342872142599,Lower-middle,
29-2081,0.1013966,"Opticians, Dispensing",76770.0,76770.0,44170.0,6.8,High school diploma or equivalent,0.0,10.695801104590572,11.248569217821943,8.857626677087404e-05,1.0,0.1013966,0.1184469852849335,-0.6765645280241606,-0.2492735928729539,-0.1028783995014411,Upper-middle,
29-2091,0.066577,Orthotists and Prosthetists,8820.0,8820.0,78100.0,0.9,Master's degree,0.0,11.265745335827775,9.084777149000836,0.0001020408163265,5.0,0.332885,0.0839129538796608,0.449684121610759,-0.4127069505642022,-0.0805146887156308,Upper-middle,
29-2092,0.5648953,Hearing Aid Specialists,10250.0,10250.0,58670.0,1.0,High school diploma or equivalent,0.0,10.979683801919906,9.235032984566557,9.75609756097561e-05,1.0,0.5648953,0.578144358663809,-0.1952616862998359,-0.4092675141918919,-0.0879554026988441,Upper-middle,Slower than average
29-2099,-0.283854,"Health Technologists and Technicians, All Other",171110.0,171110.0,47470.0,13.6,Postsecondary nondegree award,0.0,10.767853211545363,12.050061903526016,7.94810355911402e-05,2.0,-0.567708,-0.2636440301000843,-0.5670266399075901,-0.0223670003108881,-0.1179849664751725,Lower-middle,
29-9091,-0.3311363,Athletic Trainers,28480.0,28480.0,57930.0,2.4,Master's degree,0.0,10.96699066409067,10.256957365525912,8.426966292134831e-05,5.0,-1.6556815,-0.3105385502299401,-0.2198247278774911,-0.3654207134455864,-0.1100313787052191,Lower-middle,Faster than average
29-9092,1.527667,Genetic Counselors,3050.0,3050.0,95770.0,0.3,Master's degree,0.0,11.469704762515663,8.022896869601457,9.836065573770493e-05,5.0,7.638335,1.5330200069741813,1.0362097225258498,-0.4265849560664613,-0.0866271878165947,High,Faster than average
29-9099,0.2295568,"Healthcare Practitioners and Technical Workers, All Other",36900.0,36900.0,63630.0,2.6,Postsecondary nondegree award,0.0,11.060840336226835,10.51596683002862,7.046070460704608e-05,2.0,0.4591136,0.2455560954328398,-0.0306229211306876,-0.3451689272533817,-0.1329671292639616,Upper-middle,
31-2011,-0.3153762,Occupational Therapy Assistants,46090.0,46090.0,67010.0,7.2,Associate's degree,0.0,11.112597140967216,10.738351285714554,0.0001562160989368,3.0,-0.9461286,-0.2949077047190716,0.0815704309402238,-0.3230651368607022,0.0094668102590612,Lower-middle,Faster than average
31-2012,-0.7734322,Occupational Therapy Aides,4430.0,4430.0,36970.0,0.6,High school diploma or equivalent,0.0,10.517862051930678,8.39615486303918,0.0001354401805869,1.0,-0.7734322,-0.7492070157213122,-0.9155562839148595,-0.4232657797071688,-0.0250405921139214,Lower-middle,Faster than average
31-2021,-0.5308535,Physical Therapist Assistants,104000.0,104000.0,64080.0,19.8,Associate's degree,0.0,11.06788758174224,11.55214617812351,0.0001903846153846,3.0,-1.5925604999999998,-0.5086177945915393,-0.0156859363875189,-0.1837799897834367,0.0662184168879457,Lower-middle,Faster than average
31-2022,-0.8823265,Physical Therapist Aides,42390.0,42390.0,33520.0,6.6,High school diploma or equivalent,0.0,10.41989755459602,10.654667764346684,0.0001556970983722,1.0,-0.8823265,-0.857208232738601,-1.0300731669458196,-0.3319643778240226,0.0086047852446689,Lower-middle,Faster than average
31-9011,-1.410233,Massage Therapists,92650.0,92650.0,55310.0,24.7,Postsecondary nondegree award,0.0,10.920709002988724,11.436584231713503,0.000266594711279,2.0,-2.820466,-1.3807851736008632,-0.3067911723821622,-0.211079012738487,0.1927982580104459,Low,Faster than average
31-9091,-0.5268759,Dental Assistants,370690.0,370690.0,46540.0,52.9,Postsecondary nondegree award,0.0,10.748067436856283,12.823121412783598,0.0001427068439936,2.0,-1.0537518,-0.5046728163804854,-0.5978964083768054,0.4576628676511331,-0.0129711531672929,Lower-middle,Faster than average
31-9092,0.1497917,Medical Assistants,763040.0,763040.0,42000.0,112.3,Postsecondary nondegree award,0.0,10.645424897265505,13.545065733532052,0.0001471744600545,2.0,0.2995834,0.1664451789247604,-0.7485939877856629,1.4013431898021456,-0.0055507435149176,Upper-middle,Faster than average
31-9093,-0.7308648,Medical Equipment Preparers,66790.0,66790.0,45280.0,10.9,High school diploma or equivalent,0.0,10.720620712877064,11.10930864771968,0.0001631980835454,1.0,-0.7308648,-0.7069887269287698,-0.6397199656576777,-0.2732774914713153,0.0210634168779307,Lower-middle,
31-9094,1.06259,Medical Transcriptionists,52420.0,52420.0,37060.0,7.4,Postsecondary nondegree award,0.0,10.520293499839353,10.867043476877395,0.0001411674933231,2.0,2.12518,1.0717572778253674,-0.9125688869662258,-0.3078402192126433,-0.0155279110484334,High,
31-9095,-0.1552654,Pharmacy Aides,43830.0,43830.0,36200.0,6.1,High school diploma or equivalent,0.0,10.496814397813862,10.688073793412856,0.0001391740816792,1.0,-0.1552654,-0.1361100334212007,-0.9411151244753928,-0.3285008894491087,-0.0188388336528588,Lower-middle,
31-9096,-0.7735824,Veterinary Assistants and Laboratory Animal Caretakers,115770.0,115770.0,36440.0,22.2,High school diploma or equivalent,0.0,10.503422351373894,11.659360743199777,0.0001917595231925,1.0,-0.7735824,-0.7493559838747967,-0.9331487326123694,-0.1554707827190365,0.0685020462397045,Lower-middle,Faster than average
31-9097,-0.2778475,Phlebotomists,137080.0,137080.0,41810.0,18.4,Postsecondary nondegree award,0.0,10.640890824350612,11.828319975988546,0.0001342281879194,2.0,-0.555695,-0.2576867916586384,-0.754900714677223,-0.1042159651708319,-0.0270536303798664,Lower-middle,
31-9099,0.1660077,"Healthcare Support Workers, All Other",102230.0,102230.0,44490.0,14.4,High school diploma or equivalent,0.0,10.703019723800088,11.53498045575106,0.0001408588476963,1.0,0.1660077,0.1825281854287956,-0.6659426722067961,-0.1880371942442683,-0.0160405506658424,Upper-middle,
33-1011,-0.5584278,First-Line Supervisors of Correctional Officers,52280.0,52280.0,70530.0,4.3,High school diploma or equivalent,0.0,11.163793430202224,10.864369167738158,8.224942616679419e-05,1.0,-0.5584278,-0.5359659474186371,0.1984108449312323,-0.3081769472490933,-0.1133868560133131,Lower-middle,
33-1012,-0.1923298,First-Line Supervisors of Police and Detectives,138140.0,138140.0,101750.0,10.9,High school diploma or equivalent,0.0,11.53027410330484,11.836022942642964,7.890545823078036e-05,1.0,-0.1923298,-0.1728704543800167,1.234705653112847,-0.1016664528948536,-0.1189409617402751,Lower-middle,
33-1021,-0.593021,First-Line Supervisors of Firefighting and Prevention Workers,84120.0,84120.0,86220.0,6.5,Postsecondary nondegree award,0.0,11.364657448301124,11.339999629816637,7.727056585829768e-05,2.0,-1.186042,-0.5702754356151954,0.7192137129763807,-0.231595370959331,-0.1216564079594745,Lower-middle,
33-2011,-1.320232,Firefighters,315460.0,315460.0,57120.0,27.1,Postsecondary nondegree award,0.0,10.952909597013466,12.661787170041466,8.590629556837635e-05,2.0,-2.640464,-1.2915223055464928,-0.2467113004151948,0.324823657271624,-0.1073130420071026,Low,
33-2021,0.062793,Fire Inspectors and Investigators,14200.0,14200.0,74160.0,1.5,Postsecondary nondegree award,0.0,11.213980200239735,9.560997243589352,0.0001056338028169,2.0,0.125586,0.0801599878824192,0.3189025218594598,-0.3997669731634823,-0.0745469799262774,Upper-middle,Faster than average
33-2022,-0.2144127,Forest Fire Inspectors and Prevention Specialists,2270.0,2270.0,54080.0,0.3,High school diploma or equivalent,0.0,10.898219710716846,7.727535110475448,0.0001321585903083,1.0,-0.2144127,-0.194772244237439,-0.3476189306801566,-0.4284610122695396,-0.030491092749192,Lower-middle,
33-3011,-0.5103183,Bailiffs,15900.0,15900.0,53040.0,1.8,High school diploma or equivalent,0.0,10.878801624859744,9.674074388208323,0.0001132075471698,1.0,-0.5103183,-0.4882510114661284,-0.3821399620865909,-0.3956781327208757,-0.0619675001914367,Lower-middle,
33-3012,-0.8875365,Correctional Officers and Jailers,351420.0,351420.0,53300.0,30.1,High school diploma or equivalent,0.0,10.883691610153935,12.769737368311883,8.565249558932332e-05,1.0,-0.8875365,-0.8623755035751836,-0.3735097042349823,0.4113146586340565,-0.1077345866941732,Low,
33-3021,0.2257696,Detectives and Criminal Investigators,106730.0,106730.0,91100.0,7.8,High school diploma or equivalent,0.0,11.41971308324805,11.57805755990801,7.30816077953715e-05,1.0,0.2257696,0.241799955679998,0.8811970141911879,-0.1772137930726625,-0.1286139854280659,Upper-middle,Faster than average
33-3031,-0.4585168,Fish and Game Wardens,6290.0,6290.0,60380.0,0.5,Bachelor's degree,0.0,11.00841320326083,8.746716349694486,7.94912559618442e-05,4.0,-1.8340672,-0.4368743549898841,-0.1385011442757949,-0.4187921072229051,-0.1179679911271593,Lower-middle,
33-3041,-0.6239931,Parking Enforcement Workers,7420.0,7420.0,46840.0,0.7,High school diploma or equivalent,0.0,10.754492817711654,8.911934336161426,9.433962264150944e-05,1.0,-0.6239931,-0.600993521810535,-0.5879384185480263,-0.4160742309287018,-0.093305853215075,Lower-middle,
33-3051,-0.6681123,Police and Sheriff's Patrol Officers,646310.0,646310.0,72280.0,53.7,High school diploma or equivalent,0.0,11.188302744706164,13.379034543821987,8.30870634834677e-05,1.0,-0.6681123,-0.6447508837094514,0.2564991189324438,1.1205841634106897,-0.1119955967947217,Lower-middle,
33-3052,-0.8205515,Transit and Railroad Police,2360.0,2360.0,72250.0,0.2,High school diploma or equivalent,0.0,11.187887605974678,7.766416898019655,8.474576271186441e-05,1.0,-0.8205515,-0.7959398726752825,0.255503319949566,-0.4282445442461075,-0.1092406089898064,Lower-middle,
33-9011,-0.5946321,Animal Control Workers,11600.0,11600.0,43170.0,1.3,High school diploma or equivalent,0.0,10.672901088549525,9.358760377094455,0.0001120689655172,1.0,-0.5946321,-0.5718733223800357,-0.7097578274534243,-0.4060204938404101,-0.0638586077014838,Lower-middle,Faster than average
33-9021,0.7483108,Private Detectives and Investigators,34600.0,34600.0,49540.0,3.9,High school diploma or equivalent,0.0,10.810535703043351,10.451608961045816,0.0001127167630057,1.0,0.7483108,0.7600555993792051,-0.4983165100890141,-0.3507008878522025,-0.0627826596631498,Upper-middle,
33-9031,0.7283933,Gambling Surveillance Officers and Gambling Investigators,10660.0,10660.0,39210.0,1.3,High school diploma or equivalent,0.0,10.576687095286378,9.274253697719836,0.0001219512195121,1.0,0.7283933,0.7403014502644961,-0.8412032931933088,-0.4082813820851456,-0.0474448487902384,Upper-middle,
33-9032,-0.3908421,Security Guards,1202940.0,1202940.0,37070.0,161.0,High school diploma or equivalent,0.0,10.520563296144775,14.00027911840128,0.0001338387617005,1.0,-0.3908421,-0.3697546805782765,-0.9122369539719332,2.4593907843331264,-0.0277004411251715,Lower-middle,
33-9091,-0.5699511,Crossing Guards and Flaggers,90780.0,90780.0,36370.0,18.0,No formal educational credential,0.0,10.501499537981037,11.416194276010456,0.0001982815598149,0.0,-0.0,-0.5473947405148353,-0.935472263572418,-0.2155767372253543,0.0793347102033161,Lower-middle,
33-9092,-0.4718385,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",123560.0,123560.0,30380.0,42.7,No formal educational credential,0.0,10.321539776149764,11.724482147032518,0.0003455810942052,0.0,-0.0,-0.450086798733397,-1.134300127153708,-0.1367342726908566,0.3239893250771896,Lower-middle,
33-9093,-0.5068558,Transportation Security Screeners,47950.0,47950.0,50020.0,4.7,High school diploma or equivalent,0.0,10.82017820443161,10.777914080311584,9.801876955161627e-05,1.0,-0.5068558,-0.4848169087268448,-0.4823837263629675,-0.3185914643764385,-0.087195037766253,Lower-middle,
33-9099,0.0764088,"Protective Service Workers, All Other",82500.0,82500.0,39360.0,23.3,High school diploma or equivalent,0.0,10.58050535116619,11.320553572322773,0.0002824242424242,1.0,0.0764088,0.0936641196015634,-0.8362242982789192,-0.2354917953811091,0.2190900440775334,Upper-middle,Faster than average
35-1011,-0.2676433,Chefs and Head Cooks,172370.0,172370.0,58920.0,24.4,High school diploma or equivalent,0.0,10.983935870576566,12.057398608148436,0.0001415559552126,1.0,-0.2676433,-0.2475662801287619,-0.18696336144252,-0.0193364479828384,-0.0148827019895345,Lower-middle,
35-1012,-0.2575492,First-Line Supervisors of Food Preparation and Serving Workers,1176540.0,1176540.0,38520.0,183.9,High school diploma or equivalent,0.0,10.558932865912062,13.978088485721615,0.0001563057779591,1.0,-0.2575492,-0.2375549656275051,-0.8641066697995008,2.395893497459705,0.0096157610805193,Lower-middle,
35-2011,-0.7131837,"Cooks, Fast Food",673490.0,673490.0,29260.0,82.1,No formal educational credential,0.0,10.283976674574117,13.420228426912375,0.0001219023296559,0.0,-0.0,-0.6894526362591537,-1.1714766225144833,1.185957506487189,-0.0475260515516404,Lower-middle,
35-2012,-0.6360813,"Cooks, Institution and Cafeteria",435640.0,435640.0,35320.0,69.7,No formal educational credential,0.0,10.472204654717896,12.984571493189623,0.000159994490864,0.0,-0.0,-0.6129825819500316,-0.9703252279731448,0.6138806245613109,0.0157424650030256,Lower-middle,
35-2013,-0.7867444,"Cooks, Private Household",740.0,740.0,42590.0,5.3,Postsecondary nondegree award,0.0,10.65937476291726,6.606650186198215,0.0071621621621621,2.0,-1.5734888,-0.7624100373778869,-0.7290099411223973,-0.4321409686678856,11.645871792937031,Lower-middle,
35-2014,-0.7418264,"Cooks, Restaurant",1412350.0,1412350.0,35780.0,250.7,No formal educational credential,0.0,10.48514435706271,14.160765541673412,0.0001775055758133,0.0,-0.0,-0.7178604267372696,-0.9550563102356836,2.9630637708544554,0.0448271987874081,Lower-middle,
35-2015,-0.5933817,"Cooks, Short Order",126370.0,126370.0,34130.0,20.6,No formal educational credential,0.0,10.437932041900751,11.746969390752726,0.0001630133734272,0.0,-0.0,-0.5706331773792559,-1.0098252542939687,-0.1299756599592538,0.0207566258006918,Lower-middle,
35-2021,-1.226416,Food Preparation Workers,879610.0,879610.0,32420.0,148.0,No formal educational credential,0.0,10.386530795289667,13.68723390640212,0.000168256386353,0.0,-0.0,-1.1984757257375038,-1.0665857963180096,1.6817173841519442,0.0294649174694404,Low,
35-3011,-0.6159883,Bartenders,711140.0,711140.0,31510.0,129.6,No formal educational credential,0.0,10.35806023475132,13.474624595168509,0.0001822425963945,0.0,-0.0,-0.593054372176624,-1.0967916987986397,1.2765132962896246,0.0526950712197989,Lower-middle,
35-3031,-0.9481003,Waiters and Waitresses,2237850.0,2237850.0,31940.0,456.7,No formal educational credential,0.0,10.371614421769005,14.621026141479105,0.000204079808745,0.0,-0.0,-0.9224425971438248,-1.0825185800440564,4.94855658577904,0.0889652115134472,Low,
35-3041,-0.7270206,"Food Servers, Nonrestaurant",267840.0,267840.0,33110.0,48.0,No formal educational credential,0.0,10.407590630541293,12.498145066283248,0.000179211469534,0.0,-0.0,-0.7031760546542994,-1.0436824197118175,0.2102880208734305,0.0476605734683161,Lower-middle,
35-9011,-1.927078,Dining Room and Cafeteria Attendants and Bartender Helpers,483390.0,483390.0,31180.0,99.6,No formal educational credential,0.0,10.347532142611769,13.088579060235723,0.0002060448085396,0.0,-0.0,-1.8933913339719817,-1.1077454876102968,0.7287289369933508,0.092228943948084,Low,
35-9021,-1.738612,Dishwashers,463940.0,463940.0,31200.0,76.8,No formal educational credential,0.0,10.348173373797572,13.047510512502262,0.0001655386472388,0.0,-0.0,-1.7064710143007007,-1.1070816216217116,0.6819477919294099,0.0249509356767723,Low,
35-9031,-0.0565477,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",425020.0,425020.0,29220.0,107.7,No formal educational credential,0.0,10.282608685304693,12.959891505622853,0.0002533998400075,0.0,-0.0,-0.0382019542917364,-1.1728043544916538,0.5883373977963211,0.1708824647080727,Upper-middle,
37-1011,-0.5854128,First-Line Supervisors of Housekeeping and Janitorial Workers,171120.0,171120.0,46650.0,33.0,High school diploma or equivalent,0.0,10.75042820627549,12.050120343756287,0.0001928471248246,1.0,-0.5854128,-0.5627296333159847,-0.5942451454395864,-0.0223429483082845,0.0703084793662627,Lower-middle,
37-1012,-0.5548871,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",126020.0,126020.0,55740.0,23.2,High school diploma or equivalent,0.0,10.92845330103594,11.744195903496047,0.0001840977622599,1.0,-0.5548871,-0.5324542860268735,-0.2925180536275787,-0.1308174800503787,0.0557763768886481,Lower-middle,
37-2011,-1.436201,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2172500.0,2172500.0,35020.0,351.3,No formal educational credential,0.0,10.463674605839843,14.591389136121684,0.0001617031070195,0.0,-0.0,-1.4065402002965208,-0.980283217801924,4.791376748764719,0.0185803614650394,Low,
37-2012,-1.480657,Maids and Housekeeping Cleaners,836230.0,836230.0,33450.0,193.5,No formal educational credential,0.0,10.417807065556374,13.636658973845602,0.0002313956686557,0.0,-0.0,-1.450631599972359,-1.032396697905868,1.5773797968576635,0.1343350167478989,Low,
37-2021,-0.7255374,Pest Control Workers,93760.0,93760.0,43470.0,13.4,High school diploma or equivalent,0.0,10.679826323982835,11.44849360481084,0.0001429180887372,1.0,-0.7255374,-0.7017050189336047,-0.6997998376246451,-0.2084092404494909,-0.012620289862832,Lower-middle,
37-3011,-1.824293,Landscaping and Groundskeeping Workers,929930.0,929930.0,37360.0,158.2,No formal educational credential,0.0,10.52835589234278,13.742864593479394,0.0001701203316378,0.0,-0.0,-1.791449312294795,-0.9026108971374468,1.8027470612531007,0.0325608051631234,Low,
37-3012,-0.8847935,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",23520.0,23520.0,44070.0,4.1,High school diploma or equivalent,0.0,10.693534557836031,10.065606402012564,0.0001743197278911,1.0,-0.8847935,-0.8596549999466335,-0.679883857967087,-0.3773505067369564,0.039535719763528,Lower-middle,
